+-----------------------------------+-------+
|               name                | birth |
| David Hasseløy                    | NULL  |
| Biryomumaisho Ignatius            | NULL  |
| Heung-chae Jeong                  | NULL  |
| Amar Ketif                        | NULL  |
| Lauri Koivisto                    | NULL  |
| Markus Kolehmainen                | NULL  |
| Jones Kruijne                     | NULL  |
| Robert Meeropol                   | NULL  |
| Travis Munoz                      | NULL  |
| Moses Ocen                        | NULL  |
| John Baptist Odama                | NULL  |
| Tom Omoding                       | NULL  |
| Raul Panguinao                    | NULL  |
| Karlmann Richter                  | NULL  |
| Roampol Rochanakit                | NULL  |
| Megan Rosskopf                    | NULL  |
| Jass Seljamaa                     | NULL  |
| Quinn Spilsbury                   | NULL  |
| Frances Tuuloskorpi               | NULL  |
| Larry Tuxburry                    | NULL  |
| Uku Uusberg                       | NULL  |
| Gen Alexander                     | NULL  |
| Lilian Alto                       | NULL  |
| Lily Behm                         | NULL  |
| Ginou Bernanos                    | NULL  |
| Agnès Bertrand                    | NULL  |
| Chatthip Chanlertfa               | NULL  |
| Alla Faerovich                    | NULL  |
| Felicity Fanjoy                   | NULL  |
| Fiona Forbes                      | NULL  |
| Ninetta Francaviglia              | NULL  |
| Kay Kirtland                      | NULL  |
| Anitta Kolehmainen                | NULL  |
| Evelin Kuusik                     | NULL  |
| Florence Mahoro                   | NULL  |
| Lisa Manero                       | NULL  |
| Arna Mer Khamis                   | NULL  |
| Wanwimon Nuntavijarn              | NULL  |
| Rachel Rehmet                     | NULL  |
| Chayathip Rungpungtong            | NULL  |
| Keely Rusk                        | NULL  |
| Anu Sasi                          | NULL  |
| Heidi Schreck                     | NULL  |
| Swathi Varma                      | NULL  |
| Imma Villa                        | NULL  |
| John Abramson                     | NULL  |
| Santiago Barón                    | NULL  |
| Christopher Michael Bauer         | NULL  |
| Philip Bauman                     | NULL  |
| Marc Baumgartner                  | NULL  |
| Kevin Baxtor                      | NULL  |
| Jon Bebe                          | NULL  |
| Kristian Bernard                  | NULL  |
| Ramesh Bhat                       | NULL  |
| Rod Britton                       | NULL  |
| Karl Brunjes                      | NULL  |
| Ralf Buberti                      | NULL  |
| James Call                        | NULL  |
| Henry Clarke                      | NULL  |
| Alfred Coll                       | NULL  |
| Jirí Duba                         | NULL  |
| Agustín Garvíe                    | NULL  |
| Bobby Glessner                    | NULL  |
| Marc Goldberg                     | NULL  |
| John Henbest                      | NULL  |
| Simeon Henderson                  | NULL  |
| Timo Krause                       | NULL  |
| Bryan Lukasik                     | NULL  |
| Miles Markus                      | NULL  |
| Lawrence Mass                     | NULL  |
| Lane Fields                       | NULL  |
| Terry Rogan                       | NULL  |
| Takahiro Satô                     | NULL  |
| Jonathan Saunders                 | NULL  |
| Thomas Sessa                      | NULL  |
| Rosario Sparno                    | NULL  |
| Christine Blackburn               | NULL  |
| Kimberly Choma                    | NULL  |
| Christina Coll                    | NULL  |
| Deborah Coll                      | NULL  |
| Joan Darragh                      | NULL  |
| April Hall                        | NULL  |
| Yoshika Kato                      | NULL  |
| Viivi Koivisto                    | NULL  |
| Jovana Mitic                      | NULL  |
| Ashley Oliveira                   | NULL  |
| Cynthia Pinot                     | NULL  |
| Katja Rainer                      | NULL  |
| Lindy Rogers                      | NULL  |
| Elizabeth Turkel                  | NULL  |
| Vindhya                           | NULL  |
| Leo Kooistra                      | NULL  |
| Richard Fowler                    | NULL  |
| Tom Howell                        | NULL  |
| Alex Adzioski                     | NULL  |
| Mitsuru Akaboshi                  | NULL  |
| Khari B.                          | NULL  |
| Murat Coskuner                    | NULL  |
| Walt Dongo                        | NULL  |
| Flying Aaron Gonsiorowski         | NULL  |
| Serge Henry                       | NULL  |
| Eduardo Huamani                   | NULL  |
| Chenier Hundal                    | NULL  |
| Pancho Oserotaki                  | NULL  |
| Tahir Shah                        | NULL  |
| Baogang Zhao                      | NULL  |
| Kim Abbage                        | NULL  |
| Laura Aswad                       | NULL  |
| Latrina Blair                     | NULL  |
| Nikole Childress                  | NULL  |
| Eva Conrad                        | NULL  |
| Janeline Hayes                    | NULL  |
| Binnur Isik                       | NULL  |
| Juggun Kazim                      | NULL  |
| Elsa Mroziewicz                   | NULL  |
| Chuck Hartsell                    | NULL  |
| Danny Araujo                      | NULL  |
| William Beeman                    | NULL  |
| Eben Gordon                       | NULL  |
| Robb Hughes                       | NULL  |
| Bill Tyree                        | NULL  |
| Kimm Beavers                      | NULL  |
| Marie Bos                         | NULL  |
| Brian A. McLaughlin               | NULL  |
| Malavikka                         | NULL  |
| Nicolás Pablo Attadía             | NULL  |
| Yoshiichi Kawada                  | NULL  |
| Marco Luisi                       | NULL  |
| Deep Ng                           | NULL  |
| Francisco Pascual                 | NULL  |
| Dana Agisheva                     | NULL  |
| Kiki Armijo                       | NULL  |
| Joey Honsa                        | NULL  |
| Sandra Seco                       | NULL  |
| Maneka Shewa                      | NULL  |
| Emily Stoltzfus                   | NULL  |
| Federico Barga                    | NULL  |
| Dimitris Liakopoulos              | NULL  |
| Max Timm                          | NULL  |
| Zahed                             | NULL  |
| Amy Jean Johnson                  | NULL  |
| Jennifer Laine Williams           | NULL  |
| Charlie                           | NULL  |
| Diane Tayler                      | NULL  |
| Bob Freedman                      | NULL  |
| Sam Schneider                     | NULL  |
| Sohrab Akbari                     | NULL  |
| Fabio Brescia                     | NULL  |
| Itamar Cohen                      | NULL  |
| Matías Desiderio                  | NULL  |
| Huai Dessom                       | NULL  |
| Yiannis Diamantis                 | NULL  |
| Walter Donado                     | NULL  |
| Andrea Fiorillo                   | NULL  |
| Luke Fraser                       | NULL  |
| Al Gerschutz                      | NULL  |
| Mark 'Twig' Greenberg             | NULL  |
| Sirivech Jareonchon               | NULL  |
| Zhongwei Jiang                    | NULL  |
| Jue Jing                          | NULL  |
| Adama Koné                        | NULL  |
| Zan Sram Kra                      | NULL  |
| Espen Juul Kristiansen            | NULL  |
| Amory Lovins                      | NULL  |
| Luigi Mollo                       | NULL  |
| Axel Mousset                      | NULL  |
| Tobias Segal                      | NULL  |
| Argentino Vargas                  | NULL  |
| Julian Zapata                     | NULL  |
| Michel de Gavre                   | NULL  |
| Zoé Auclair                       | NULL  |
| Myra Bazell                       | NULL  |
| Mira Billotte                     | NULL  |
| Lea Bridarolli                    | NULL  |
| Gigliola De Feo                   | NULL  |
| Bérangère Haubruge                | NULL  |
| Mpumi Malatsi                     | NULL  |
| Ghina Ognianova                   | NULL  |
| Adeline Peter Raboff              | NULL  |
| Vicky Wang                        | NULL  |
| Jeff Angel                        | NULL  |
| Norm Cohen                        | NULL  |
| Robert W. Curtis                  | NULL  |
| Ryan Harper Gray                  | NULL  |
| Kuut                              | NULL  |
| The Lu Le                         | NULL  |
| Carlos Julio Molina               | NULL  |
| M. Scott Newson                   | NULL  |
| Huu Thanh Nguyen                  | NULL  |
| Thi Kieu Trinh Nguyen             | NULL  |
| Sébastien Vidal                   | NULL  |
| Dmitri Yakovlev                   | NULL  |
| Liz Bauer                         | NULL  |
| Leona Butler                      | NULL  |
| Sandra Caruso                     | NULL  |
| Amy Christine                     | NULL  |
| Deborah Coty                      | NULL  |
| Michelle Ehrman                   | NULL  |
